CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2015-7327,40.0.3,40.0.3,"[[datetime.datetime(2015, 4, 12, 13, 45), datetime.datetime(2015, 4, 12, 14, 20), u'DOM', [u'(firefox40 wontfix', u' firefox41 fixed', u' firefox42 fixed']], [datetime.datetime(2015, 5, 21, 19, 58), datetime.datetime(2015, 7, 7, 8, 25), u'DOM', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42 fixed']]]"
CVE-2015-7223,42.0,42.0,"[[datetime.datetime(2015, 11, 19, 16, 1), datetime.datetime(2015, 11, 25, 15, 53), u'WebExtensions: Untriaged', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7222,42.0,42.0,"[[datetime.datetime(2015, 10, 20, 14, 0), datetime.datetime(2015, 12, 1, 19, 54), u'Audio/Video: Playback', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7221,42.0,42.0,"[[datetime.datetime(2015, 8, 27, 11, 58), datetime.datetime(2015, 9, 4, 12, 27), u'XPCOM', [u'(firefox43 fixed']]]"
CVE-2015-7220,42.0,42.0,"[[datetime.datetime(2015, 6, 27, 12, 52), datetime.datetime(2015, 7, 15, 6, 59), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 fixed']]]"
CVE-2015-7219,42.0,42.0,"[[datetime.datetime(2015, 8, 14, 11, 40), datetime.datetime(2015, 8, 18, 12, 36), u'Networking: HTTP', [u'(firefox42 wontfix', u' firefox43 fixed']]]"
CVE-2015-7218,42.0,42.0,"[[datetime.datetime(2015, 8, 14, 11, 37), datetime.datetime(2015, 8, 31, 5, 57), u'Networking: HTTP', [u'(firefox42 wontfix', u' firefox43 fixed']]]"
CVE-2015-7217,42.0,42.0,"[[datetime.datetime(2015, 9, 9, 4, 52), datetime.datetime(2015, 9, 10, 21, 40), u'Widget: Gtk', [u'(firefox40 wontfix', u' firefox41 affected', u' firefox42 affected', u' firefox43 verified']]]"
CVE-2015-7216,42.0,42.0,"[[datetime.datetime(2015, 8, 20, 20, 47), datetime.datetime(2015, 8, 28, 14, 12), u'General', [u'(firefox43 verified']]]"
CVE-2015-7215,42.0,42.0,"[[datetime.datetime(2015, 5, 3, 11, 15), datetime.datetime(2015, 10, 21, 11, 12), u'DOM: Workers', [u'(firefox40- wontfix', u' firefox41- wontfix', u' firefox42+ wontfix', u' firefox43+ fixed', u' firefox46 verified', u' firefox47 verified']]]"
CVE-2015-7214,42.0,42.0,"[[datetime.datetime(2015, 11, 30, 1, 20), datetime.datetime(2015, 12, 14, 11, 27), u'DOM', [u'(firefox42 wontfix', u' firefox43+ verified', u' firefox44+ verified', u' firefox45+ verified']]]"
CVE-2015-7213,42.0,42.0,"[[datetime.datetime(2015, 9, 18, 12, 58), datetime.datetime(2015, 12, 1, 19, 46), u'Audio/Video: Playback', [u'(firefox43+ verified', u' firefox44+ verified']]]"
CVE-2015-7212,42.0,42.0,"[[datetime.datetime(2015, 11, 8, 7, 38), datetime.datetime(2015, 12, 3, 3, 9), u'Graphics: Layers', [u'(firefox43 verified', u' firefox44 verified', u' firefox45 verified']]]"
CVE-2015-7211,42.0,42.0,"[[datetime.datetime(2015, 11, 3, 23, 5), datetime.datetime(2015, 11, 4, 11, 22), u'Networking', [u'(firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7210,42.0,42.0,"[[datetime.datetime(2015, 10, 26, 2, 32), datetime.datetime(2015, 10, 29, 6, 20), u'WebRTC', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43+ verified', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7208,42.0,42.0,"[[datetime.datetime(2015, 8, 5, 10, 37), datetime.datetime(2015, 12, 16, 10, 39), u'Networking: Cookies', [u'(firefox41 wontfix', u' firefox42+ wontfix', u' firefox43+ fixed', u' firefox44 fixed']]]"
CVE-2015-7207,42.0,42.0,"[[datetime.datetime(2015, 7, 18, 9, 28), datetime.datetime(2016, 3, 2, 12, 39), u'DOM', [u'(firefox43+ verified', u' firefox44+ fixed']]]"
CVE-2015-7205,42.0,42.0,"[[datetime.datetime(2015, 11, 1, 14, 55), datetime.datetime(2015, 11, 5, 7, 18), u'WebRTC: Networking', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7204,41.0,42.0,"[[datetime.datetime(2015, 10, 19, 6, 18), datetime.datetime(2015, 10, 28, 5, 9), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43+ verified', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7203,42.0,42.0,"[[datetime.datetime(2015, 9, 2, 11, 17), datetime.datetime(2015, 9, 9, 19, 9), u'Graphics', [u'(firefox41 unaffected', u' firefox42 wontfix', u' firefox43 fixed']]]"
CVE-2015-7202,42.0,42.0,"[[datetime.datetime(2015, 11, 4, 23, 44), datetime.datetime(2015, 11, 4, 23, 44), u'Layout: Text', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']], [datetime.datetime(2015, 10, 28, 10, 16), datetime.datetime(2015, 11, 16, 12, 55), u'Graphics', [u'(firefox41 unaffected', u' firefox42+ wontfix', u' firefox43+ fixed', u' firefox44 fixed', u' firefox45 fixed']], [datetime.datetime(2015, 8, 12, 15, 33), datetime.datetime(2015, 8, 12, 15, 33), u'Graphics: Text', [u'(firefox43 fixed', u' firefox44 fixed)']], [datetime.datetime(2015, 10, 7, 5, 38), datetime.datetime(2015, 10, 7, 5, 49), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 fixed', u' firefox44 fixed']], [datetime.datetime(2015, 9, 24, 7, 32), datetime.datetime(2015, 10, 19, 12, 42), u'Plug-ins', [u'(firefox41 wontfix', u' firefox42+ wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45 fixed']], [datetime.datetime(2015, 9, 23, 6, 3), datetime.datetime(2015, 11, 20, 8, 40), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43+ verified', u' firefox44+ verified', u' firefox45+ verified']], [datetime.datetime(2015, 9, 1, 4, 57), datetime.datetime(2015, 9, 1, 6, 45), u'Layout', [u'(firefox41 unaffected', u' firefox42 affected', u' firefox43+ fixed']], [datetime.datetime(2015, 7, 27, 14, 11), datetime.datetime(2015, 8, 11, 12, 25), u'Graphics', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 fixed']], [datetime.datetime(2015, 8, 12, 7, 0), datetime.datetime(2015, 8, 12, 7, 0), u'Graphics: Text', [u'(firefox42 wontfix', u' firefox43 fixed', u' firefox44 fixed)']], [datetime.datetime(2015, 11, 3, 21, 10), datetime.datetime(2015, 11, 12, 3, 22), u'JavaScript Engine: JIT', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']], [datetime.datetime(2015, 8, 12, 15, 42), datetime.datetime(2015, 8, 12, 15, 42), u'Graphics: Text', [u'(firefox42 wontfix', u' firefox43 fixed', u' firefox44 fixed)']], [datetime.datetime(2015, 8, 20, 17, 1), datetime.datetime(2015, 8, 25, 9, 12), u'DOM', [u'(firefox42 wontfix', u' firefox43 fixed)']], [datetime.datetime(2015, 8, 12, 15, 51), datetime.datetime(2015, 8, 12, 15, 51), u'Graphics: Text', [u'(firefox42 wontfix', u' firefox43 fixed', u' firefox44 fixed)']]]"
CVE-2015-7201,42.0,42.0,"[[datetime.datetime(2015, 11, 16, 11, 57), datetime.datetime(2015, 12, 3, 11, 37), u'Graphics', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']], [datetime.datetime(2015, 9, 9, 7, 25), datetime.datetime(2015, 11, 23, 7, 16), u'Graphics', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43+ verified', u' firefox44+ verified', u' firefox45+ verified']], [datetime.datetime(2015, 11, 11, 20, 50), datetime.datetime(2015, 11, 25, 6, 32), u'ImageLib', [u'(firefox42 wontfix', u' firefox43+ fixed', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2015-7200,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 11, 16, 50), datetime.datetime(2015, 10, 5, 3, 15), u'DOM: Security', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed']]]"
CVE-2015-7199,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 11, 11, 7), datetime.datetime(2015, 10, 19, 13, 9), u'SVG', [u'(firefox40 wontfix', u' firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7198,41.0.2,41.0.2,"[[datetime.datetime(2015, 7, 27, 10, 30), datetime.datetime(2015, 9, 11, 13, 30), u'Canvas: WebGL', [u'(firefox40 wontfix', u' firefox41+ wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44 fixed']]]"
CVE-2015-7197,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 12, 13, 51), datetime.datetime(2015, 9, 12, 16, 10), u'Networking: WebSockets', [u'(firefox41- wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7196,41.0.2,41.0.2,"[[datetime.datetime(2015, 3, 6, 15, 13), datetime.datetime(2015, 8, 12, 3, 54), u'Plug-ins', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40 wontfix', u' firefox41 wontfix', u' firefox42 fixed', u' firefox43 verified']]]"
CVE-2015-7195,41.0.2,41.0.2,"[[datetime.datetime(2015, 10, 6, 6, 9), datetime.datetime(2015, 10, 19, 8, 5), u'Networking: HTTP', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed']]]"
CVE-2015-7194,41.0.2,41.0.2,"[[datetime.datetime(2015, 10, 4, 7, 25), datetime.datetime(2015, 10, 15, 10, 24), u'Networking: JAR', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ verified']]]"
CVE-2015-7193,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 30, 23, 31), datetime.datetime(2015, 10, 14, 15, 57), u'DOM: Security', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ verified', u' firefox44+ verified']]]"
CVE-2015-7192,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 30, 9, 41), datetime.datetime(2015, 10, 5, 14, 22), u'Disability Access APIs', [u'(firefox41- wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed)']]]"
CVE-2015-7191,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 27, 23, 55), datetime.datetime(2015, 10, 19, 6, 3), u'General', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7190,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 25, 8, 59), datetime.datetime(2015, 10, 6, 18, 30), u'Search Activity', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed)']]]"
CVE-2015-7189,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 17, 16, 51), datetime.datetime(2015, 10, 5, 11, 20), u'Canvas: 2D', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ verified', u' firefox44+ verified']]]"
CVE-2015-7188,41.0.2,41.0.2,"[[datetime.datetime(2015, 8, 27, 13, 15), datetime.datetime(2015, 10, 12, 7, 46), u'Networking', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ verified', u' firefox44 verified']]]"
CVE-2015-7187,41.0.2,41.0.2,"[[datetime.datetime(2015, 8, 18, 6, 18), datetime.datetime(2015, 10, 1, 9, 5), u'General', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed)']]]"
CVE-2015-7186,41.0.2,41.0.2,"[[datetime.datetime(2015, 8, 10, 14, 15), datetime.datetime(2015, 9, 30, 5, 44), u'General', [u'(firefox41- wontfix', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-7185,41.0.2,41.0.2,"[[datetime.datetime(2015, 3, 29, 19, 20), datetime.datetime(2015, 8, 28, 14, 18), u'General', [u'(firefox41 wontfix', u' firefox42 verified', u' firefox43 fixed']]]"
CVE-2015-7184,41.0.1,41.0.1,"[[datetime.datetime(2015, 9, 24, 20, 58), datetime.datetime(2015, 9, 25, 12, 20), u'DOM', [u'(firefox41 affected', u' firefox42 affected', u' firefox43 unaffected', u' firefox44 unaffected']], [datetime.datetime(2015, 10, 7, 17, 13), datetime.datetime(2015, 10, 14, 7, 8), u'DOM', [u'(firefox41+ fixed', u' firefox42+ fixed', u' firefox43 unaffected', u' firefox44 unaffected']]]"
CVE-2015-7183,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 15, 19, 56), datetime.datetime(2015, 10, 16, 9, 8), u'NSPR', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7182,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 8, 15, 12), datetime.datetime(2015, 10, 15, 12, 54), u'Libraries', [u'(firefox40 wontfix', u' firefox41+ wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7181,41.0.2,41.0.2,"[[datetime.datetime(2015, 8, 6, 14, 43), datetime.datetime(2015, 10, 15, 12, 53), u'Libraries', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-7180,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 5, 11, 56), datetime.datetime(2015, 8, 18, 10, 3), u'Graphics', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-7179,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 3, 12, 49), datetime.datetime(2015, 8, 17, 8, 34), u'Graphics', [u'(firefox40+ wontfix', u' firefox41+ verified', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-7178,40.0.3,40.0.3,"[[datetime.datetime(2015, 7, 31, 11, 14), datetime.datetime(2015, 8, 5, 11, 31), u'Graphics', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43 verified']]]"
CVE-2015-7177,40.0.3,40.0.3,"[[datetime.datetime(2015, 7, 22, 17, 44), datetime.datetime(2015, 7, 22, 21, 42), u'Graphics: Layers', [u'(firefox40 wontfix', u' firefox41 fixed', u' firefox42 fixed', u' firefox43 fixed']]]"
CVE-2015-7176,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 13, 16, 27), datetime.datetime(2015, 6, 16, 4, 58), u'Widget: Gonk', [u'(firefox41 fixed']]]"
CVE-2015-7175,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 5, 16, 35), datetime.datetime(2015, 6, 11, 8, 38), u'DOM', [u'(firefox39 affected', u' firefox40 affected', u' firefox41 fixed']]]"
CVE-2015-7174,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 5, 10, 58), datetime.datetime(2015, 7, 9, 16, 20), u'DOM', [u'(firefox40 wontfix', u' firefox41 fixed', u' firefox42 fixed']]]"
CVE-2015-4522,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 2, 15, 9), datetime.datetime(2015, 6, 10, 2, 3), u'Internationalization', [u'(firefox41 fixed)']]]"
CVE-2015-4521,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 1, 11, 21), datetime.datetime(2015, 6, 16, 3, 12), u'DOM', [u'(firefox41 fixed)']]]"
CVE-2015-4520,40.0.3,40.0.3,"[[datetime.datetime(2015, 9, 1, 15, 56), datetime.datetime(2015, 9, 1, 15, 58), u'DOM', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 9, 1, 16, 32), datetime.datetime(2015, 9, 1, 16, 33), u'DOM', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-4519,40.0.3,40.0.3,"[[datetime.datetime(2015, 7, 31, 9, 43), datetime.datetime(2015, 8, 20, 9, 15), u'Drag and Drop', [u'(firefox40 wontfix', u' firefox41 verified', u' firefox42 verified', u' firefox43 verified']]]"
CVE-2015-4518,41.0.2,41.0.2,"[[datetime.datetime(2015, 7, 11, 6, 47), datetime.datetime(2015, 9, 9, 6, 22), u'Reader Mode', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 2, 25, 5, 56), datetime.datetime(2015, 2, 25, 5, 56), u'Reader Mode', [u'(firefox38 affected)']]]"
CVE-2015-4517,40.0.3,40.0.3,"[[datetime.datetime(2015, 5, 27, 11, 39), datetime.datetime(2015, 6, 7, 23, 35), u'Wifi', [u'(firefox39 wontfix', u' firefox40 wontfix', u' firefox41 fixed']]]"
CVE-2015-4516,40.0.3,40.0.3,"[[datetime.datetime(2013, 8, 13, 15, 37), datetime.datetime(2016, 7, 2, 10, 49), u'JavaScript Engine', [u'(firefox36 wontfix', u' firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40 wontfix', u' firefox41 verified', u' firefox42 fixed']]]"
CVE-2015-4515,41.0.2,41.0.2,"[[datetime.datetime(2014, 7, 30, 15, 42), datetime.datetime(2015, 7, 29, 0, 48), u'Networking', [u'(firefox42 fixed)']]]"
CVE-2015-4514,41.0.2,41.0.2,"[[datetime.datetime(2014, 2, 7, 3, 11), datetime.datetime(2015, 6, 30, 14, 25), u'JavaScript Engine', [u'(firefox30 wontfix', u' firefox42 fixed']], [datetime.datetime(2015, 9, 17, 19, 54), datetime.datetime(2015, 9, 25, 2, 42), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']], [datetime.datetime(2015, 7, 17, 16, 5), datetime.datetime(2015, 7, 22, 13, 37), u'Disability Access APIs', [u'(firefox39 disabled', u' firefox40 disabled', u' firefox42 fixed']], [datetime.datetime(2015, 9, 8, 7, 42), datetime.datetime(2015, 9, 8, 14, 10), u'Audio/Video', [u'(firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed)']], [datetime.datetime(2015, 8, 31, 11, 0), datetime.datetime(2015, 9, 29, 1, 56), u'Audio/Video: Playback', [u'(firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed']], [datetime.datetime(2015, 7, 21, 13, 17), datetime.datetime(2015, 10, 26, 8, 38), u'Networking: WebSockets', [u'(firefox39 unaffected', u' firefox40+ wontfix', u' firefox41 wontfix', u' firefox42+ fixed', u' firefox43 fixed']], [datetime.datetime(2015, 8, 19, 6, 17), datetime.datetime(2015, 8, 21, 6, 30), u'Networking', [u'(firefox40 wontfix', u' firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed']]]"
CVE-2015-4513,41.0.2,41.0.2,"[[datetime.datetime(2015, 9, 20, 18, 20), datetime.datetime(2015, 9, 20, 20, 59), u'Widget: Gtk', [u'(firefox40 wontfix', u' firefox41 wontfix', u' firefox42 fixed', u' firefox43 fixed', u' firefox44 fixed']], [datetime.datetime(2015, 9, 29, 4, 39), datetime.datetime(2015, 10, 2, 8, 28), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ verified', u' firefox44+ verified']], [datetime.datetime(2015, 9, 25, 16, 0), datetime.datetime(2015, 10, 15, 8, 18), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']], [datetime.datetime(2014, 12, 3, 0, 51), datetime.datetime(2015, 10, 13, 10, 27), u'JavaScript Engine: JIT', [u'(firefox40 wontfix', u' firefox41- wontfix', u' firefox42+ verified', u' firefox43+ fixed']], [datetime.datetime(2015, 8, 6, 11, 49), datetime.datetime(2015, 9, 4, 14, 46), u'Canvas: 2D', [u'(firefox39 wontfix', u' firefox40 wontfix', u' firefox41+ wontfix', u' firefox42+ verified', u' firefox43+ verified']], [datetime.datetime(2015, 8, 10, 14, 36), datetime.datetime(2015, 9, 12, 22, 49), u'Telemetry', [u'(firefox39 wontfix', u' firefox40 wontfix', u' firefox41+ wontfix', u' firefox42+ fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 9, 14, 10, 21), datetime.datetime(2015, 10, 21, 17, 47), u'Audio/Video: Playback', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44 fixed']], [datetime.datetime(2015, 9, 14, 14, 32), datetime.datetime(2015, 9, 21, 6, 15), u'XBL', [u'(firefox41- wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']], [datetime.datetime(2015, 9, 17, 8, 31), datetime.datetime(2015, 9, 25, 8, 44), u'JavaScript Engine', [u'(firefox41 wontfix', u' firefox42+ verified', u' firefox43+ verified', u' firefox44+ verified']], [datetime.datetime(2015, 9, 14, 16, 48), datetime.datetime(2015, 10, 8, 11, 0), u'JavaScript Engine: JIT', [u'(firefox40 wontfix', u' firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']], [datetime.datetime(2015, 10, 12, 12, 58), datetime.datetime(2015, 10, 16, 9, 35), u'Networking: HTTP', [u'(firefox41 wontfix', u' firefox42+ fixed', u' firefox43+ fixed', u' firefox44+ fixed']]]"
CVE-2015-4512,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 1, 17, 50), datetime.datetime(2015, 9, 1, 4, 59), u'Canvas: 2D', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4511,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 31, 2, 19), datetime.datetime(2015, 9, 7, 16, 51), u'Audio/Video: Playback', [u'(firefox41+ verified', u' firefox42+ verified', u' firefox43+ verified']]]"
CVE-2015-4510,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 30, 3, 4), datetime.datetime(2015, 8, 31, 17, 27), u'DOM: IndexedDB', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43+ verified']]]"
CVE-2015-4509,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 25, 12, 26), datetime.datetime(2015, 9, 3, 21, 59), u'Audio/Video', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43+ verified']]]"
CVE-2015-4508,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 18, 12, 31), datetime.datetime(2015, 8, 27, 5, 28), u'Reader Mode', [u'(firefox41 fixed', u' firefox42 verified', u' firefox43 verified)']]]"
CVE-2015-4507,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 7, 13, 47), datetime.datetime(2015, 8, 14, 9, 45), u'JavaScript Engine', [u'(firefox40 wontfix', u' firefox41 fixed', u' firefox42 fixed', u' firefox43 fixed']]]"
CVE-2015-4506,40.0.3,40.0.3,"[[datetime.datetime(2015, 8, 7, 6, 18), datetime.datetime(2015, 8, 26, 14, 52), u'Audio/Video', [u'(firefox41+ verified', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-4505,40.0.3,40.0.3,"[[datetime.datetime(2015, 6, 26, 12, 58), datetime.datetime(2015, 8, 25, 21, 34), u'Application Update', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43 verified']]]"
