CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2015-4504,40.0.3,40.0.3,"[[datetime.datetime(2015, 2, 12, 7, 41), datetime.datetime(2015, 7, 3, 8, 20), u'GFX: Color Management', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40 wontfix', u' firefox41+ fixed', u' firefox42 fixed']]]"
CVE-2015-4503,40.0.3,40.0.3,"[[datetime.datetime(2014, 4, 9, 14, 46), datetime.datetime(2015, 6, 2, 14, 38), u'DOM', [u'(firefox41 fixed']]]"
CVE-2015-4502,40.0.3,40.0.3,"[[datetime.datetime(2014, 11, 25, 15, 36), datetime.datetime(2015, 8, 7, 9, 23), u'JavaScript Engine', [u'(firefox40 wontfix', u' firefox41 fixed', u' firefox42 fixed', u' firefox43 fixed']]]"
CVE-2015-4501,40.0.3,40.0.3,"[[datetime.datetime(2015, 7, 22, 14, 59), datetime.datetime(2015, 7, 27, 7, 50), u'WebRTC: Audio/Video', [u'(firefox41 fixed', u' firefox42 fixed']], [datetime.datetime(2015, 5, 17, 8, 26), datetime.datetime(2015, 5, 17, 9, 28), u'Graphics', [u'(firefox39 disabled', u' firefox41+ verified']]]"
CVE-2015-4500,40.0.3,40.0.3,"[[datetime.datetime(2014, 7, 25, 9, 32), datetime.datetime(2015, 7, 14, 20, 36), u'Memory Allocator', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 4, 7, 12, 58), datetime.datetime(2015, 8, 24, 11, 5), u'DOM: IndexedDB', [u' firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43 fixed']], [datetime.datetime(2015, 5, 4, 8, 9), datetime.datetime(2015, 6, 11, 5, 5), u'DOM: IndexedDB', [u'(firefox40 wontfix', u' firefox41 fixed']], [datetime.datetime(2015, 7, 23, 9, 53), datetime.datetime(2015, 9, 3, 16, 4), u'JavaScript Engine', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43+ verified', u' firefox44 verified']], [datetime.datetime(2015, 9, 3, 22, 50), datetime.datetime(2015, 9, 8, 11, 27), u'JavaScript Engine', [u'(firefox40 wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 7, 13, 9, 10), datetime.datetime(2015, 7, 27, 8, 57), u'JavaScript Engine', [u'(firefox40 wontfix', u' firefox41+ verified', u' firefox42+ verified', u' firefox43+ verified']], [datetime.datetime(2015, 7, 8, 10, 20), datetime.datetime(2015, 9, 9, 18, 26), u'Audio/Video', [u'(firefox40+ wontfix', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']], [datetime.datetime(2015, 9, 8, 13, 53), datetime.datetime(2015, 9, 8, 14, 29), u'XBL', [u'(firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-4498,40.0.2,40.0.2,"[[datetime.datetime(2014, 7, 23, 7, 26), datetime.datetime(2015, 8, 25, 19, 45), u'Add-ons Manager', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43 fixed']]]"
CVE-2015-4497,40.0.2,40.0.2,"[[datetime.datetime(2015, 6, 16, 14, 2), datetime.datetime(2015, 6, 17, 11, 6), u'Canvas: 2D', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40+ verified', u' firefox41+ fixed', u' firefox42+ fixed']], [datetime.datetime(2015, 5, 13, 23, 27), datetime.datetime(2015, 8, 26, 11, 9), u'Canvas: 2D', [u'(firefox38 wontfix', u' firefox38.0.5- wontfix', u' firefox39+ wontfix', u' firefox40+ verified', u' firefox41+ fixed', u' firefox42+ fixed', u' firefox43+ fixed']]]"
CVE-2015-4496,37.0.2,37.0.2,"[[datetime.datetime(2015, 3, 31, 9, 26), datetime.datetime(2015, 4, 28, 18, 5), u'Audio/Video', [u'(firefox37 wontfix', u' firefox38+ fixed', u' firefox38.0.5 fixed', u' firefox39+ fixed', u' firefox40+ fixed']]]"
CVE-2015-4495,39.0,39.0,"[[datetime.datetime(2015, 7, 1, 8, 36), datetime.datetime(2015, 8, 5, 20, 43), u'PDF Viewer', [u'(firefox39 verified', u' firefox40 fixed', u' firefox41 fixed', u' firefox42 verified']], [datetime.datetime(2015, 6, 27, 19, 52), datetime.datetime(2015, 7, 14, 20, 53), u'XPConnect', [u'(firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4493,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 22, 17, 30), datetime.datetime(2015, 7, 26, 5, 41), u'Audio/Video: Playback', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4492,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 20, 22, 5), datetime.datetime(2015, 7, 28, 4, 5), u'DOM: Workers', [u'(firefox39 wontfix', u' firefox40 fixed', u' firefox41 fixed', u' firefox42 fixed']]]"
CVE-2015-4490,39.0.3,39.0.3,"[[datetime.datetime(2014, 10, 21, 15, 2), datetime.datetime(2015, 3, 25, 16, 4), u'DOM: Security', [u'(firefox40+ fixed)']]]"
CVE-2015-4489,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 10, 17, 13), datetime.datetime(2015, 7, 21, 10, 40), u'XPCOM', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4488,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 19, 8, 51), datetime.datetime(2015, 6, 19, 13, 16), u'Layout', [u'(firefox39 wontfix', u' firefox40 fixed', u' firefox41 fixed']]]"
CVE-2015-4487,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 4, 11, 33), datetime.datetime(2015, 7, 3, 18, 29), u'String', [u'(firefox39 wontfix', u' firefox40 fixed', u' firefox41 fixed', u' firefox42 fixed']]]"
CVE-2015-4486,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 28, 18, 22), datetime.datetime(2015, 6, 28, 18, 22), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified']]]"
CVE-2015-4485,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 26, 17, 11), datetime.datetime(2015, 6, 26, 17, 11), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40 verified', u' firefox41 verified', u' firefox42 verified']]]"
CVE-2015-4484,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 4, 9, 59), datetime.datetime(2015, 6, 15, 5, 27), u'JavaScript Engine: JIT', [u'(firefox39+ wontfix', u' firefox40 fixed', u' firefox41 fixed']]]"
CVE-2015-4483,39.0.3,39.0.3,"[[datetime.datetime(2015, 3, 28, 2, 59), datetime.datetime(2016, 5, 22, 21, 18), u'DOM: Security', [u'(firefox40 fixed', u' firefox50 fixed)']]]"
CVE-2015-4482,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 16, 4, 51), datetime.datetime(2015, 7, 16, 13, 55), u'Application Update', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified']]]"
CVE-2015-4481,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 4, 9, 2), datetime.datetime(2015, 7, 14, 12, 28), u'Application Update', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4480,39.0.3,39.0.3,"[[datetime.datetime(2015, 3, 17, 6, 31), datetime.datetime(2015, 7, 3, 4, 0), u'Audio/Video', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified']]]"
CVE-2015-4479,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 1, 15, 14), datetime.datetime(2017, 3, 29, 0, 19), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40 fixed', u' firefox41 fixed', u' firefox42 fixed']], [datetime.datetime(2015, 7, 17, 14, 34), datetime.datetime(2015, 7, 31, 6, 17), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified']]]"
CVE-2015-4478,39.0.3,39.0.3,"[[datetime.datetime(2014, 11, 27, 19, 37), datetime.datetime(2014, 11, 28, 7, 26), u'JavaScript Engine', [u'(firefox35 wontfix', u' firefox36 wontfix', u' firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40 verified']]]"
CVE-2015-4477,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 1, 14, 20), datetime.datetime(2016, 2, 29, 8, 48), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4476,40.0.3,40.0.3,"[[datetime.datetime(2015, 5, 6, 21, 42), datetime.datetime(2015, 7, 22, 8, 41), u'General', [u'(firefox39 wontfix', u' firefox40- wontfix', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4475,39.0.3,39.0.3,"[[datetime.datetime(2015, 6, 16, 21, 23), datetime.datetime(2015, 7, 16, 18, 15), u'Audio/Video', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ fixed', u' firefox42+ verified']]]"
CVE-2015-4474,39.0.3,39.0.3,"[[datetime.datetime(2015, 3, 13, 12, 45), datetime.datetime(2015, 4, 8, 8, 40), u'Layout', [u'(firefox39 wontfix', u' firefox40 fixed']], [datetime.datetime(2015, 5, 5, 13, 5), datetime.datetime(2015, 5, 5, 15, 10), u'WebRTC: Signaling', [u'(firefox38 unaffected', u' firefox38.0.5 unaffected', u' firefox39 wontfix', u' firefox40 fixed']], [datetime.datetime(2015, 6, 25, 13, 19), datetime.datetime(2015, 6, 25, 13, 22), u'Audio/Video', [u'(firefox38 unaffected', u' firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ unaffected']], [datetime.datetime(2015, 7, 7, 10, 3), datetime.datetime(2015, 7, 9, 17, 55), u'Audio/Video: Playback', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']], [datetime.datetime(2015, 7, 28, 13, 25), datetime.datetime(2015, 7, 29, 7, 49), u'WebRTC: Audio/Video', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']], [datetime.datetime(2015, 7, 15, 4, 42), datetime.datetime(2015, 7, 23, 13, 3), u'Plug-ins', [u'(firefox39 wontfix', u' firefox40+ fixed', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4473,39.0.3,39.0.3,"[[datetime.datetime(2015, 7, 10, 16, 26), datetime.datetime(2015, 7, 14, 7, 1), u'JavaScript Engine', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified', u' firefox43 verified']], [datetime.datetime(2015, 3, 22, 19, 16), datetime.datetime(2015, 7, 15, 9, 27), u'JavaScript Engine', [u'(firefox39 wontfix', u' firefox40+ verified', u' firefox41+ verified', u' firefox42+ verified', u' firefox43 verified']], [datetime.datetime(2015, 6, 30, 11, 21), datetime.datetime(2015, 7, 9, 8, 2), u'XPCOM', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 wontfix', u' firefox40+ verified', u' firefox41+ fixed', u' firefox42+ fixed']]]"
CVE-2015-4000,,39.0,"[[datetime.datetime(2015, 3, 2, 10, 11), datetime.datetime(2015, 5, 20, 15, 55), u'Libraries', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 verified', u' firefox40 verified', u' firefox41 verified', u' relnote-firefox 39+)']]]"
CVE-2015-2808,,,[]
CVE-2015-2743,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 8, 12, 24), datetime.datetime(2015, 5, 11, 12, 28), u'DOM: Core & HTML', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2742,38.1.0,38.1.0,"[[datetime.datetime(2015, 3, 2, 13, 32), datetime.datetime(2015, 3, 5, 14, 31), u'Widget: Cocoa', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed']]]"
CVE-2015-2741,38.1.0,38.1.0,"[[datetime.datetime(2015, 3, 25, 10, 33), datetime.datetime(2015, 4, 21, 11, 24), u'Security: PSM', [u'(firefox36 wontfix', u' firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed']]]"
CVE-2015-2740,38.1.0,38.1.0,"[[datetime.datetime(2015, 6, 2, 15, 48), datetime.datetime(2015, 6, 23, 6, 0), u'DOM', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2739,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 25, 13, 36), datetime.datetime(2015, 5, 26, 10, 58), u'DOM', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed', u' firefox41 fixed']]]"
CVE-2015-2738,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 21, 13, 7), datetime.datetime(2015, 6, 18, 19, 9), u'Graphics: Layers', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2737,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 21, 12, 23), datetime.datetime(2015, 6, 9, 11, 48), u'Canvas: WebGL', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2736,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 23, 14, 43), datetime.datetime(2015, 5, 25, 10, 12), u'Networking: JAR', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2735,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 20, 13, 18), datetime.datetime(2015, 6, 4, 23, 40), u'Networking: JAR', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2734,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 18, 15, 29), datetime.datetime(2015, 5, 26, 12, 20), u'Graphics', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed', u' firefox41 fixed']]]"
CVE-2015-2733,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 29, 16, 27), datetime.datetime(2015, 6, 11, 4, 41), u'DOM: Workers', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2731,38.1.0,38.1.0,"[[datetime.datetime(2015, 3, 31, 23, 6), datetime.datetime(2015, 5, 23, 3, 57), u'DOM: Security', [u'(firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified', u' firefox40+ verified', u' firefox41+ verified']]]"
CVE-2015-2729,38.1.0,38.1.0,"[[datetime.datetime(2015, 1, 15, 12, 45), datetime.datetime(2015, 5, 12, 7, 11), u'Web Audio', [u'(firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed', u' firefox41 fixed']]]"
CVE-2015-2728,38.1.0,38.1.0,"[[datetime.datetime(2015, 3, 11, 12, 23), datetime.datetime(2015, 6, 8, 16, 31), u'DOM: IndexedDB', [u'(firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified']]]"
CVE-2015-2727,38.0,38.0,"[[datetime.datetime(2015, 5, 10, 12, 30), datetime.datetime(2015, 5, 11, 16, 10), u'Security', [u'(firefox37 unaffected', u' firefox38+ wontfix', u' firefox38.0.5+ wontfix', u' firefox39+ verified', u' firefox40+ verified', u' firefox41 verified']]]"
CVE-2015-2726,38.1.0,38.1.0,"[[datetime.datetime(2015, 3, 20, 13, 20), datetime.datetime(2015, 5, 27, 15, 48), u'JavaScript Engine', [u'(firefox37 unaffected', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 verified', u' firefox40 verified']], [datetime.datetime(2015, 2, 11, 15, 41), datetime.datetime(2015, 3, 11, 13, 47), u'JavaScript Engine: JIT', [u'(firefox37 unaffected', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed']], [datetime.datetime(2015, 3, 23, 9, 16), datetime.datetime(2015, 3, 30, 18, 49), u'IPC', [u'(firefox36 wontfix', u' firefox37 wontfix', u' firefox38 affected', u' firefox39 fixed']], [datetime.datetime(2014, 8, 26, 22, 29), datetime.datetime(2015, 5, 12, 5, 49), u'Networking', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed', u' firefox41 fixed']], [datetime.datetime(2015, 4, 18, 9, 57), datetime.datetime(2015, 4, 20, 6, 6), u'js-ctypes', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed']]]"
CVE-2015-2725,38.1.0,38.1.0,"[[datetime.datetime(2015, 6, 7, 21, 58), datetime.datetime(2015, 6, 15, 3, 28), u'WebRTC: Audio/Video', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed', u' firefox41 fixed']], [datetime.datetime(2015, 6, 5, 11, 28), datetime.datetime(2015, 6, 10, 7, 4), u'JavaScript Engine', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified', u' firefox40+ verified', u' firefox41+ verified']], [datetime.datetime(2015, 5, 11, 16, 22), datetime.datetime(2015, 6, 8, 9, 58), u'WebRTC', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']], [datetime.datetime(2015, 5, 9, 18, 29), datetime.datetime(2015, 5, 16, 4, 54), u'Web Audio', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified', u' firefox40+ fixed', u' firefox41 fixed']], [datetime.datetime(2015, 4, 28, 9, 41), datetime.datetime(2015, 5, 20, 11, 43), u'JavaScript: GC', [u'(firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41 fixed']], [datetime.datetime(2015, 4, 6, 15, 11), datetime.datetime(2015, 4, 16, 2, 34), u'Graphics', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed']], [datetime.datetime(2015, 4, 29, 17, 3), datetime.datetime(2015, 5, 23, 19, 22), u'JavaScript Engine', [u' firefox38+ wontfix', u' firefox38.0.5+ verified', u' firefox39+ verified', u' firefox40+ verified', u' firefox41 verified']], [datetime.datetime(2015, 4, 21, 10, 21), datetime.datetime(2015, 5, 25, 10, 59), u'Plug-ins', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']], [datetime.datetime(2014, 8, 20, 16, 41), datetime.datetime(2015, 3, 31, 19, 10), u'JavaScript: GC', [u'(firefox33 wontfix', u' firefox34 wontfix', u' firefox35 wontfix', u' firefox36 wontfix', u' firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39 fixed', u' firefox40 fixed']]]"
CVE-2015-2724,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 3, 9, 56), datetime.datetime(2015, 5, 18, 6, 47), u'JavaScript Engine: JIT', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']], [datetime.datetime(2015, 5, 13, 11, 7), datetime.datetime(2015, 5, 20, 6, 19), u'Security: CAPS', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']], [datetime.datetime(2015, 3, 16, 7, 37), datetime.datetime(2015, 4, 30, 2, 2), u'JavaScript Engine', [u' firefox37 wontfix', u' firefox38- wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified', u' firefox40+ verified', u' firefox41 verified']], [datetime.datetime(2015, 4, 15, 13, 5), datetime.datetime(2015, 4, 16, 14, 21), u'Plug-ins', [u'(firefox37 wontfix', u' firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ verified', u' firefox40+ verified', u' firefox41 verified']]]"
CVE-2015-2722,38.1.0,38.1.0,"[[datetime.datetime(2015, 5, 20, 14, 7), datetime.datetime(2015, 5, 22, 9, 25), u'DOM: Workers', [u'(firefox38 wontfix', u' firefox38.0.5 wontfix', u' firefox39+ fixed', u' firefox40+ fixed', u' firefox41+ fixed']]]"
CVE-2015-2720,37.0.2,37.0.2,"[[datetime.datetime(2015, 1, 29, 11, 43), datetime.datetime(2015, 4, 28, 12, 19), u'Application Update', [u'(firefox37 wontfix', u' firefox38 verified', u' firefox38.0.5 verified', u' firefox39 verified', u' firefox40+ verified']]]"
CVE-2015-2718,37.0.2,37.0.2,"[[datetime.datetime(2015, 3, 23, 18, 47), datetime.datetime(2016, 2, 21, 18, 5), u'General', [u'(firefox36 wontfix', u' firefox37+ wontfix', u' firefox38+ fixed', u' firefox38.0.5 fixed', u' firefox39+ fixed', u' firefox40+ fixed']]]"
CVE-2015-2717,37.0.2,37.0.2,"[[datetime.datetime(2015, 4, 15, 4, 50), datetime.datetime(2015, 4, 15, 17, 26), u'Audio/Video', [u'(firefox37 wontfix', u' firefox38+ fixed', u' firefox38.0.5 fixed', u' firefox39+ fixed', u' firefox40- fixed']]]"
CVE-2015-2716,37.0.2,37.0.2,"[[datetime.datetime(2015, 3, 6, 12, 16), datetime.datetime(2015, 4, 28, 21, 48), u'XML', [u'(firefox36 wontfix', u' firefox37 wontfix', u' firefox38+ verified', u' firefox38.0.5 fixed', u' firefox39+ verified', u' firefox40+ verified']]]"
CVE-2015-2715,37.0.2,37.0.2,"[[datetime.datetime(2014, 3, 26, 19, 50), datetime.datetime(2015, 3, 23, 13, 52), u'Audio/Video', [u'(firefox37 wontfix', u' firefox38 fixed', u' firefox39 fixed']]]"
CVE-2015-2714,37.0.2,37.0.2,"[[datetime.datetime(2015, 3, 30, 3, 19), datetime.datetime(2015, 4, 6, 8, 1), u'General', [u'(firefox38 fixed', u' firefox39 fixed', u' firefox40 fixed']]]"
CVE-2015-2713,37.0.2,37.0.2,"[[datetime.datetime(2015, 4, 10, 16, 33), datetime.datetime(2015, 4, 14, 6, 54), u'Layout: Text', [u'(firefox37 wontfix', u' firefox38+ fixed', u' firefox39+ fixed', u' firefox40+ fixed']]]"
CVE-2015-2712,37.0.2,37.0.2,"[[datetime.datetime(2015, 4, 8, 4, 50), datetime.datetime(2015, 4, 8, 8, 42), u'JavaScript Engine', [u'(firefox37 wontfix', u' firefox38 fixed', u' firefox39 fixed', u' firefox40 fixed']]]"
CVE-2015-2711,37.0.2,37.0.2,"[[datetime.datetime(2014, 12, 18, 16, 50), datetime.datetime(2015, 3, 24, 2, 5), u'General', [u'(firefox36+ wontfix', u' firefox37+ wontfix', u' firefox38+ fixed', u' firefox39 fixed)']]]"
CVE-2015-2710,37.0.2,37.0.2,"[[datetime.datetime(2015, 3, 31, 7, 28), datetime.datetime(2015, 4, 2, 19, 17), u'SVG', [u'(firefox37 wontfix', u' firefox38+ fixed', u' firefox39+ fixed', u' firefox40+ verified']]]"
